N,D,C,lr,gbsz,loss
1713504256,50000000000.0,5.140512768e+20,0.0003202374126481087,128,2.1349554758447846
1713504256,50000000000.0,5.140512768e+20,0.0006140790729862653,256,2.1344436383524363
1713504256,50000000000.0,5.140512768e+20,0.0011775423263678357,512,2.1483919570755603
1713504256,80000000000.0,8.2248204288e+20,0.0001773277896008748,128,2.0961965264285705
1713504256,80000000000.0,8.2248204288e+20,0.0003685885338804504,256,2.095121937712446
1713504256,80000000000.0,8.2248204288e+20,0.0007661377137442735,512,2.1052049957987347
1713504256,120000000000.0,1.23372306432e+21,2.2641286343800822e-05,128,2.0630452706254196
1713504256,120000000000.0,1.23372306432e+21,7.400631149442285e-05,256,2.0656353512153878
1713504256,120000000000.0,1.23372306432e+21,0.00024190030804098402,512,2.074663052860976
1713504256,200000000000.0,2.0562051072e+21,,256,
1713504256,200000000000.0,2.0562051072e+21,,512,
1713504256,300000000000.0,3.0843076608e+21,0.00015945895969257255,256,2.0038748323408218
1713504256,300000000000.0,3.0843076608e+21,0.0008675506227293851,512,2.016227178455346
